IUSG,iShares核心標普美國成長股ETF,2000/07/24（已成立21年）,2000/7/28,20,0.042789521,美國,股票型,大型股成長型,0.04(月均:0.04),0.89,季配,0.04,0.04,37.98,S&P 900 Growth,道瓊指數
XLP,SPDR必需性消費類股ETF,1998/12/16（已成立22年）,1998/12/22,22,0.029543994,美國,必需性消費股,大型股價值型,0.00(月均:-0.01),2.57,季配,0.03,0.13,19.84,Consumer Staples Select Sector Index,CONSUMER STAPLES SELECT SECTOR INDEX
JNK,SPDR彭博巴克萊高收益債ETF,2007/11/28（已成立13年）,2007/12/4,13,0.136187004,美國,高收益債,,-0.01(月均:0.03),5.04,月配,0.4,0.4,22.94,Bloomberg Barclays High Yield Very Liquid Index,iBoxx $ Liquid High Yield Index
EFG,iShares MSCI歐澳遠東成長股ETF,2005/08/01（已成立16年）,2005/8/5,15,0.023071034,全球,股票型,大型股成長型,0.15(月均:0.23),0.82,半年配,0.4,0.4,37.84,MSCI EAFE Growth Index,道瓊全球指數
MGK,Vanguard大型成長股ETF,2007/12/17（已成立13年）,2007/12/27,13,0.014582737,美國,股票型,大型股成長型,0.07(月均:0.03),0.62,季配,0.06,0.07,38.26,CRSP US Mega Cap Growth Index,Russell 1000 Growth Index
FVD,First Trust價值線高股利指數ETF,2003/08/19（已成立18年）,2003/8/27,17,0.036588051,美國,股票型,大型股價值型,0.08(月均:0.02),2.26,季配,0.5,0.71,32.89,Value Line Dividend Index,Value Line Dividend Index
IUSB,iShares核心總體美元計價債券市場ETF,2014/06/10（已成立7年）,2014/6/12,6,0.027872567,美國,債券型,,0.02(月均:0.15),2.26,月配,0.06,0.07,11.41,Bloomberg Barclays U.S. Universal Index,Bloomberg Barclays U.S. Universal Index
SPDW,SPDR投資組合已開發國家不含美國ETF,2007/04/20（已成立14年）,2007/4/26,13,0.036823368,全球,股票型,大型股混合型,0.28(月均:0.27),1.78,半年配,0.04,0.04,41.95,S&P Developed Ex-U.S. BMI Index,道瓊全球指數
SPYG,SPDR投資組合標普500成長股ETF,2000/09/25（已成立20年）,2000/10/2,20,0.012481418,美國,股票型,大型股成長型,0.02(月均:0.01),0.86,季配,0.04,0.04,38.74,S&P 500 Growth Index,道瓊指數
EFAV,iShares MSCI歐澳遠東最小波動率因子ETF,2011/10/18（已成立9年）,2011/10/20,9,0.032388972,全球,股票型,大型股混合型,-0.08(月均:-0.04),1.33,半年配,0.32,0.32,29.65,MSCI EAFE Minimum Volatility (USD) Index,道瓊全球指數
VGSH,Vanguard短期公債ETF,2009/11/19（已成立11年）,2009/11/23,11,0.009687158,美國,短期債券,,0.02(月均:0.01),1.01,月配,0.04,0.05,1.97,Bloomberg Barclays U.S. Treasury 1-3 Year Index,Bloomberg Barclays U.S. Intermediate Government/Cr
SCHE,Schwab新興市場股票ETF,2010/01/14（已成立11年）,2010/1/14,11,0.022713619,新興市場,股票型,,0.18(月均:0.43),1.88,年配,0.11,0.11,37.67,FTSE Emerging Index,NASDAQ Emerging Markets Index
ARKW,ARK Next物聯網主動型ETF,2014/09/30（已成立6年）,2014/9/30,6,0.003147459,全球,資訊科技股,大型股成長型,0.04(月均:0.06),0.00,年配,0.75,0.79,68.13,,Dow Jones U.S. Technology Index
IHI,iShares美國醫療設備ETF,2006/05/01（已成立15年）,2006/5/5,14,0.004393151,美國,健康護理股,,0.04(月均:0.03),0.24,季配,0.42,0.42,38.07,Dow Jones U.S. Select Medical Equipment Index,Dow Jones U.S. Select Medical Equipment Index
SCHZ,Schwab美國綜合債券ETF,2011/07/14（已成立10年）,2011/7/14,9,0.020835236,美國,債券型,小型股成長型,-0.04(月均:0.01),2.04,月配,0.04,0.04,13.91,Bloomberg Barclays US Aggregate Bond Index,Bloomberg Barclays US Aggregate Bond Index
SCHM,Schwab美國中型股ETF,2011/01/13（已成立10年）,2011/1/13,10,0.015941366,美國,股票型,中型股混合型,0.07(月均:0.01),1.14,季配,0.04,0.04,50.8,Dow Jones U.S. Mid-Cap Total Stock Market Index,Dow Jones U.S Mid -Cap Total Stock Market Index
SPLG,SPDR投資組合標普500 ETF,2005/11/08（已成立15年）,2005/11/15,15,0.022355456,美國,股票型,大型股混合型,0.02(月均:0.01),1.47,季配,0.03,0.03,37.63,S&P 500 Index,道瓊指數
SCHV,Schwab美國大型價值股ETF,2009/12/11（已成立11年）,2009/12/15,11,0.029601665,美國,股票型,大型股價值型,-0.02(月均:0.02),2.89,季配,0.04,0.04,37.53,Dow Jones U.S. Large-Cap Value Total Stock Market Index,Dow Jones U.S. Large-Cap Value Total Stock Market
BBJP,JPMorgan BetaBuilders日本ETF,2018/06/15（已成立3年）,2018/6/18,2,0.015053561,日本,股票型,大型股混合型,0.44(月均:0.18),1.06,年配,0.19,0.19,29.74,Morningstar Japan Target Market Exposure Index,日經指數
SPLV,Invesco標普500低波動ETF,2011/05/05（已成立10年）,2011/5/5,9,0.029446139,美國,股票型,,-0.04(月均:0.02),2.06,月配,0.25,0.25,36.02,S&P 500 Low Volatility Index,道瓊指數
SPYV,SPDR投資組合標普500價值股ETF,2000/09/25（已成立20年）,2000/10/2,20,0.042649536,美國,股票型,大型股價值型,0.00(月均:0.01),2.28,季配,0.04,0.04,37.68,S&P 500 Value Index,道瓊指數
VFH,Vanguard金融類股ETF,2004/01/26（已成立17年）,2004/1/30,17,0.025729334,美國,金融股,大型股混合型,0.07(月均:-0.01),2.00,季配,0.09,0.1,48.51,MSCI US Investable Market Index (IMI)/Financials 25/50,道瓊金融指數
XBI,SPDR標普生技ETF,2006/01/31（已成立15年）,2006/2/6,15,0.006739921,美國,生物科技,中型股成長型,0.22(月均:0.03),0.18,季配,0.35,0.35,56.7,S&P Biotechnology Select Industry Index,Dow Jones U.S. Health Care Index
IUSV,iShares核心標普美國價值股ETF,2000/07/24（已成立21年）,2000/8/4,20,0.076361542,美國,股票型,大型股價值型,0.02(月均:0.03),2.28,季配,0.04,0.04,38.52,S&P 900 Value,道瓊指數
IJK,iShares標普400中型成長股ETF,2000/07/24（已成立21年）,2000/7/28,20,0.008450923,美國,股票型,中型股成長型,0.00(月均:-0.02),0.64,季配,0.24,0.24,50.52,S&P MidCap 400 Growth Index,道瓊指數
EWY,iShares MSCI南韓ETF,2000/05/09（已成立21年）,2000/5/12,20,0.011761219,韓國,股票型,大型股混合型,0.53(月均:0.30),0.68,年配,0.59,0.59,48.1,MSCI Korea 25/50 Index,KOSPI 200
CWB,SPDR彭博巴克萊可轉換證券ETF,2009/04/14（已成立12年）,2009/4/16,11,0.059971907,美國,可轉換債券,,0.00(月均:0.02),2.09,月配,0.4,0.4,44.64,Bloomberg Barclays US Convertible Liquid Bond Index,Bloomberg Barclays U.S. Government/Credit Bond Ind
HYLB,Xtrackers美元高收益公司債券ETF,2016/12/07（已成立4年）,2016/12/13,4,0.059843298,美國,債券型,,-0.04(月均:-0.03),4.68,月配,0.2,0.2,22.04,Solactive USD High Yield Corporates Total Market Index,Bloomberg Barclays US Aggregate Bond Index
IJS,iShares標普600小型價值股ETF,2000/07/24（已成立21年）,2000/7/28,20,0.016234951,美國,股票型,小型股價值型,-0.06(月均:-0.02),0.87,季配,0.25,0.25,51.86,S&P SmallCap 600 Value Index,道瓊指數
USHY,iShares美元高收益公司債券ETF,2017/10/25（已成立3年）,2017/10/26,3,0.056543071,美國,高收益債,,0.05(月均:0.17),4.83,月配,0.22,0.22,22.12,ICE BofA US High Yield Constrained Index,BofA Merrill Lynch U.S. High Yield Constrained Ind
MCHI,iShares MSCI中國ETF,2011/03/29（已成立10年）,2011/3/31,9,0.022734442,大陸,股票型,,-0.06(月均:-0.04),0.88,半年配,0.59,0.59,28.86,MSCI China Index,滬深300
SCHO,Schwab短期美國公債ETF,2010/08/05（已成立11年）,2010/8/5,10,0.007409324,美國,短期債券,,0.02(月均:0.00),1.04,月配,0.05,0.05,1.79,Bloomberg Barclays US Treasury 1-3 Year Index,ICE U.S. Treasury 1-3 Year Bond Index
SPSB,SPDR投資組合美國短期公司債券ETF,2009/12/16（已成立11年）,2010/1/4,11,0.01978373,美國,公司債券,,0.03(月均:0.05),1.85,月配,0.07,0.07,11.9,Bloomberg Barclays U.S. 1-3 Year Corporate Bond Index,ICE BofAML 1-5 Year US Corporate Index
ESGE,iShares ESG感知MSCI新興市場ETF,2016/06/28（已成立5年）,2016/7/20,4,0.019228872,新興市場,股票型,大型股混合型,0.56(月均:0.28),1.18,半年配,0.25,0.25,38.73,MSCI Emerging Markets Extended ESG Focus Index,NASDAQ Emerging Markets Index
OEF,iShares標普100 ETF,2000/10/23（已成立20年）,2000/10/27,20,0.023785189,美國,股票型,大型股混合型,0.02(月均:-0.01),1.38,季配,0.2,0.2,34.95,S&P 100 Index,道瓊指數
IYW,iShares美國科技ETF,2000/05/15（已成立21年）,2000/5/19,20,0.011429818,美國,資訊科技股,,-0.02(月均:0.02),0.52,季配,0.42,0.42,40.74,Dow Jones U.S. Technology Index,Dow Jones U.S. Technology Index
IJJ,iShares標普400中型價值股ETF,2000/07/24（已成立21年）,2000/7/28,20,0.020996665,美國,股票型,中型股價值型,-0.01(月均:0.00),1.61,季配,0.25,0.25,53,S&P MidCap 400 Value Index,道瓊指數
NOBL,ProShares標普五百股利貴族ETF,2013/10/09（已成立7年）,2013/10/10,7,0.020729768,美國,股票型,,-0.02(月均:0.00),2.10,季配,0.35,0.35,34.56,S&P 500 Dividend Aristocrats Index,道瓊指數
VGIT,Vanguard中期公債ETF,2009/11/19（已成立11年）,2009/11/23,11,0.02165636,美國,中期債券,,0.03(月均:0.02),1.48,月配,0.04,0.05,4.08,Bloomberg Barclays U.S. Treasury 3-10 Year Index,Bloomberg Barclays U.S. Intermediate Government/Cr
FTCS,First Trust資本實力ETF,2006/07/06（已成立15年）,2006/7/11,14,0.024396362,美國,股票型,大型股價值型,0.06(月均:0.01),0.92,季配,0.5,0.58,33.68,Capital Strength Index,The Capital Strength Total Return index
AAXJ,iShares MSCI全亞洲不含日本ETF,2008/08/13（已成立13年）,2008/8/15,12,0.018962726,亞太不含日本,股票型,大型股混合型,0.58(月均:0.34),0.94,半年配,0.68,0.68,33.75,MSCI AC Asia ex Japan Index,道瓊亞太指數
LMBS,First Trust低存續期主動型ETF,2014/11/04（已成立6年）,2014/11/5,6,0.029531665,美國,債券型,,0.10(月均:0.08),2.25,月配,0.65,0.67,1.62,,Bloomberg Barclays U.S. Government/Credit Bond Ind
PGX,Invesco優先股ETF,2008/01/31（已成立13年）,2008/1/31,13,0.105674516,美國,股票型,,-0.14(月均:-0.01),5.05,月配,0.5,0.52,39.19,ICE BofAML Core Plus Fixed Rate Preferred Securities Index,道瓊指數
SKYY,First Trust雲端運算ETF,2011/07/05（已成立10年）,2011/7/6,9,0.003316294,美國,資訊科技股,,0.07(月均:0.01),0.15,季配,0.6,0.6,45.74,ISE Cloud Computing Index,ISE Cloud Computing Index
IJT,iShares標普600小型成長股ETF,2000/07/24（已成立21年）,2000/7/28,20,0.008806539,美國,股票型,小型股成長型,-0.02(月均:-0.02),0.59,季配,0.25,0.25,51.58,S&P SmallCap 600 Growth Index,道瓊指數
ICLN,iShares全球乾淨能源ETF,2008/06/24（已成立13年）,2008/6/25,12,0.026326865,全球,新能源,,0.18(月均:0.12),0.29,半年配,0.46,0.46,59.2,S&P Global Clean Energy Index,WilderHill New Energy Global Innovation Index
EWT,iShares MSCI台灣ETF,2000/06/20（已成立21年）,2000/6/23,20,0.061295653,台灣,股票型,,0.96(月均:0.43),1.62,年配,0.59,0.59,36.86,MSCI Taiwan 25/50 Index,加權指數
EWZ,iShares MSCI巴西ETF,2000/07/10（已成立21年）,2000/7/14,20,0.042593502,巴西,股票型,大型股混合型,-0.31(月均:-0.12),1.78,半年配,0.59,0.59,66.94,MSCI Brazil 25/50 Index,NASDAQ Brazil Index
VSS,Vanguard美國以外全世界小型股ETF,2009/04/02（已成立12年）,2009/4/6,11,0.060643587,全球,股票型,小型股成長型,0.05(月均:0.00),1.80,季配,0.08,0.11,47.28,FTSE Global Small Cap ex US Index,道瓊全球指數
XLB,SPDR原物料類股ETF,1998/12/16（已成立22年）,1998/12/22,22,0.028455613,美國,原物料,大型股價值型,-0.01(月均:-0.02),1.69,季配,0.03,0.13,43.16,Materials Select Sector Index,Dow Jones U.S. Basic Materials Index
SPEM,SPDR投資組合新興市場ETF,2007/03/20（已成立14年）,2007/3/23,13,0.027763194,新興市場,股票型,大型股混合型,0.24(月均:0.31),1.73,半年配,0.11,0.11,37.04,S&P Emerging BMI Index,NASDAQ Emerging Markets Index
BKLN,Invesco高級信貸ETF,2011/03/03（已成立10年）,2011/3/3,9,0.055220001,美國,固定收益,,0.00(月均:-0.06),3.46,月配,0.65,0.66,31.34,S&P/LSTA U.S. Leveraged Loan 100 Index,道瓊指數
FPE,First Trust優先股收益主動型ETF,2013/02/11（已成立8年）,2013/2/12,8,0.072595966,美國,股票型,,0.20(月均:0.04),4.82,月配,0.85,0.85,49.83,,道瓊指數
SOXX,iShares費城交易所半導體ETF,2001/07/10（已成立20年）,2001/7/13,19,0.012473234,美國,資訊科技股,,-0.02(月均:-0.02),0.70,季配,0.46,0.46,49.17,PHLX Semiconductor Sector Index,PHLX Semiconductor Sector Index
IGV,iShares擴展科技軟體類股ETF,2001/07/10（已成立20年）,2001/7/17,19,0.003469874,美國,資訊科技股,,-0.05(月均:-0.02),0.33,季配,0.46,0.46,44.41,S&P North American Expanded Technology Software Index,Dynamic Software Index
HDV,iShares核心高股利ETF,2011/03/29（已成立10年）,2011/3/31,9,0.039850417,美國,股票型,大型股價值型,0.01(月均:0.00),3.95,季配,0.08,0.08,32,Morningstar Dividend Yield Focus Index,道瓊指數
SPIB,SPDR投資組合美國中期公司債券ETF,2009/02/10（已成立12年）,2009/2/20,12,0.037864875,美國,公司債券,,0.03(月均:0.03),2.11,月配,0.07,0.07,15.99,Bloomberg Barclays U.S. Intermediate Corporate Bond Index,Bloomberg Barclays US Aggregate Bond Index
USIG,iShares美國整體投資級公司債券ETF,2007/01/05（已成立14年）,2007/1/11,14,0.052266241,美國,公司債券,,-0.10(月均:0.05),2.41,月配,0.06,0.06,21.17,ICE BofAML US Corporate Index,ICE BofAML US Corporate Index
FNDX,Schwab基本面美國大型股指數ETF,2013/08/15（已成立8年）,2013/8/15,7,0.02085629,美國,股票型,,-0.02(月均:-0.03),2.14,季配,0.25,0.25,40.4,Russell RAFI U.S. Large Company Index,道瓊指數
VCLT,Vanguard長期公司債券ETF,2009/11/19（已成立11年）,2009/11/23,11,0.065835925,美國,公司債券,,-0.19(月均:0.20),3.31,月配,0.04,0.05,43.9,Barclays U.S. 10+ Year Corporate Bond Index,Bloomberg Barclays US Aggregate Bond Index
FNDF,Schwab基本面國際大型股指數ETF,2013/08/15（已成立8年）,2013/8/15,7,0.022315242,全球,股票型,,0.35(月均:0.24),2.04,年配,0.25,0.25,44.34,Russell RAFI Developed ex US Large Company Index,道瓊全球指數
FLOT,iShares浮動利率債券ETF,2011/06/14（已成立10年）,2011/6/17,9,0.012847705,美國,利率型,,0.09(月均:0.09),1.11,月配,0.2,0.2,18.61,Bloomberg Barclays US Floating Rate Note < 5 Years Index,Bloomberg Barclays US Floating Rate Note < 5 Years
VONG,Vanguard羅素1000成長指數ETF,2010/09/20（已成立10年）,2010/9/22,10,0.01395904,美國,股票型,大型股成長型,0.07(月均:0.01),0.74,季配,0.07,0.08,38.47,Russell 1000 Growth Index,Russell 1000 Growth Index
ACWV,iShares MSCI全球最小波動率因子ETF,2011/10/18（已成立9年）,2011/10/20,9,0.024427012,全球,股票型,大型股混合型,-0.22(月均:-0.09),1.78,半年配,0.32,0.32,29.02,MSCI All Country World Minimum Volatility Index,道瓊全球指數
FTEC,Fidelity MSCI資訊科技指數ETF,2013/10/21（已成立7年）,2013/10/24,7,0.011390273,美國,資訊科技股,,0.01(月均:0.01),0.78,季配,0.084,0.084,39.64,MSCI USA IMI Information Technology Index,Dow Jones U.S. Technology Index
SPAB,SPDR投資組合美國綜合債券ETF,2007/05/23（已成立14年）,2007/5/30,13,0.03800286,美國,債券型,,0.03(月均:0.05),2.42,月配,0.04,0.04,12.08,Bloomberg Barclays U.S. Aggregate Bond Index,Bloomberg Barclays US Aggregate Bond Index
VDC,Vanguard必需性消費類股ETF,2004/01/26（已成立17年）,2004/1/30,17,0.084532588,美國,必需性消費股,,-0.04(月均:-0.01),2.56,季配,0.09,0.1,25.36,MSCI US Investable Market Consumer Staples 25/50 Index,Dow Jones U.S. Consumer Goods Index
VCR,Vanguard非必需消費類股ETF,2004/01/26（已成立17年）,2004/1/30,17,0.042461006,美國,非必需消費股,,0.06(月均:0.02),1.59,季配,0.09,0.1,50.12,MSCI US Investable Market Consumer Discretionary 25/50 Index,Dow Jones U.S. Consumer Services Index
BLV,Vanguard長期債券ETF,2007/04/03（已成立14年）,2007/4/10,13,0.063646912,美國,長期債券,,-0.20(月均:0.10),3.15,月配,0.04,0.05,27.44,Bloomberg Barclays U.S. Long Government/Credit Float Adjusted Index,Bloomberg Barclays U.S. Intermediate Government/Cr
VPL,Vanguard FTSE太平洋ETF,2005/03/04（已成立16年）,2005/3/10,15,0.082814437,太平洋地區(含日本),股票型,,0.29(月均:0.13),1.71,季配,0.06,0.08,35.33,FTSE Developed Asia Pacific All Cap Index,Dow Jones Asia/Pacific Select Dividend 50 Index
IYR,iShares美國房地產指數ETF,2000/06/12（已成立21年）,2000/6/19,20,0.068858673,美國,房地產,,0.05(月均:0.03),2.49,季配,0.42,0.42,45.72,Dow Jones U.S. Real Estate Index,Dow Jones U.S. Real Estate Index
INDA,iShares MSCI印度ETF,2012/02/02（已成立9年）,2012/2/3,9,0.008870985,印度,股票型,,0.59(月均:0.31),0.25,半年配,0.64,0.69,40.51,MSCI India Index,印度(INDA.US)
DGRW,WisdomTree美國股利成長ETF,2013/05/22（已成立8年）,2013/5/22,7,0.024870905,美國,股票型,,0.03(月均:0.00),1.88,月配,0.28,0.28,34.3,WisdomTree U.S. Quality Dividend Growth Index,WisdomTree U.S. Dividend Growth Index (PR)
ICSH,BlackRock超短期債券主動型ETF,2013/12/11（已成立7年）,2013/12/16,7,0.013940679,美國,固定收益,,0.00(月均:0.02),1.04,月配,0.08,0.08,2.24,,ICE BofA US 6-Month Treasury Bill Index
GDXJ,VanEck Vectors小型黃金礦業ETF,2009/11/10（已成立11年）,2009/11/11,11,0.014252019,全球,貴重金屬,,0.30(月均:-0.22),1.80,年配,0.5,0.53,74.91,MVIS Global Junior Gold Miners Index (Total Return),Market Vectors Global Junior Gold Miners Index
IXN,iShares全球科技ETF,2001/11/12（已成立19年）,2001/11/26,19,0.010699396,全球,資訊科技股,,0.17(月均:0.11),0.59,半年配,0.46,0.46,39.57,S&P Global 1200 Information Technology Sector Index,Dow Jones U.S. Technology Index
VOOG,Vanguard標普500成長指數ETF,2010/09/07（已成立10年）,2010/9/9,10,0.016182035,美國,股票型,大型股成長型,0.06(月均:0.01),0.85,季配,0.09,0.1,37.84,S&P 500 Growth Index,道瓊指數
SMH,VanEck Vectors半導體ETF,2011/12/20（已成立9年）,2000/6/5,20,0.016836937,美國,資訊科技股,,0.06(月均:0.03),0.59,年配,0.35,0.39,48.3,MVIS US Listed Semiconductor 25 Index (Total Return),那斯達克 100
FIXD,First Trust TCW機會固定收益主動型ETF,2017/02/14（已成立4年）,2017/2/16,4,0.028917422,全球,固定收益,,0.06(月均:0.12),2.01,月配,0.65,0.65,5.53,,Bloomberg Barclays US Aggregate Bond Index
VNQI,Vanguard全球不含美國房地產ETF,2010/11/01（已成立10年）,2010/11/1,10,0.084688612,全球,房地產,,0.16(月均:-0.05),0.92,季配,0.1,0.12,46.61,S&P Global ex-U.S. Property Index,Dow Jones Global Select Real Estate Securities Ind
FTSM,First Trust增強短期到期主動型ETF,2014/08/05（已成立7年）,2014/8/6,6,0.013846941,美國,債券型,,0.00(月均:-0.01),0.97,月配,0.45,0.45,2.95,,Bloomberg Barclays U.S. Government/Credit Bond Ind
IDEV,iShares核心MSCI國際已開發市場ETF,2017/03/21（已成立4年）,2017/3/27,3,0.027709725,全球,股票型,大型股混合型,0.22(月均:0.30),1.91,半年配,0.05,0.05,41.55,MSCI World ex USA Investable Market Index,道瓊全球指數
SCHH,Schwab美國不動產投資信託ETF,2011/01/13（已成立10年）,2011/1/13,10,0.029069228,美國,REIT,,-0.03(月均:0.03),2.46,季配,0.07,0.07,49.26,Dow Jones U.S. Select REIT Index,Dow Jones U.S. Select REIT Index
ARKF,ARK金融科技創新主動型ETF,2019/02/04（已成立2年）,2019/2/4,2,0,全球,資訊科技股,大型股成長型,0.02(月均:0.22),0.00,,0.75,0.75,54.96,,Dow Jones U.S. Technology Index
